,volt,h2,lpg,ch4,co,alcohol,smoke,propane
0,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
1,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
2,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
3,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
4,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
5,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
6,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
7,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
8,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
9,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
10,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
11,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
12,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
13,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
14,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
15,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
16,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
17,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
18,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
19,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
20,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
21,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
22,1.08,7.336,3.929,6.066,23.982,6.973,13.029,5.257
23,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
24,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
25,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
26,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
27,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
28,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
29,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
30,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
31,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
32,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
33,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
34,1.09,7.524,4.031,6.286,24.951,7.201,13.433,5.387
