id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
385,0.25,0.12,0.18,0.15,0.03,0.16
386,0.25,0.12,0.17,0.16,0.02,0.16
387,0.25,0.12,0.18,0.15,0.03,0.16
388,0.24,0.11,0.18,0.15,0.03,0.16
389,0.25,0.12,0.17,0.15,0.03,0.16
390,0.24,0.12,0.17,0.15,0.02,0.16
391,0.24,0.12,0.16,0.15,0.00,0.16
392,0.24,0.12,0.18,0.15,0.02,0.15
393,0.24,0.12,0.18,0.15,0.02,0.16
394,0.24,0.12,0.17,0.15,0.02,0.16
395,0.25,0.13,0.18,0.16,0.02,0.16
396,0.25,0.11,0.18,0.15,0.02,0.16
397,0.25,0.12,0.17,0.15,0.02,0.16
398,0.24,0.12,0.18,0.15,0.02,0.16
399,0.25,0.11,0.16,0.14,0.01,0.15
400,0.24,0.12,0.17,0.15,0.02,0.16
401,0.24,0.11,0.18,0.14,0.03,0.16
402,0.24,0.12,0.18,0.15,0.02,0.16
403,0.23,0.12,0.17,0.15,0.02,0.16
404,0.24,0.11,0.18,0.14,0.02,0.16
405,0.25,0.11,0.18,0.14,0.03,0.16
406,0.24,0.11,0.17,0.15,0.02,0.16
407,0.24,0.11,0.18,0.15,0.02,0.16
408,0.24,0.12,0.17,0.14,0.02,0.16
409,0.24,0.12,0.17,0.15,0.02,0.16
410,0.24,0.11,0.18,0.14,0.02,0.16
411,0.24,0.12,0.17,0.15,0.02,0.16
412,0.25,0.13,0.17,0.14,0.04,0.17
413,0.24,0.11,0.17,0.15,0.03,0.16
414,0.25,0.11,0.18,0.14,0.03,0.17
415,0.24,0.12,0.17,0.15,0.02,0.16
416,0.24,0.12,0.18,0.14,0.01,0.17
417,0.25,0.11,0.17,0.15,0.03,0.16
418,0.24,0.12,0.18,0.14,0.02,0.16
419,0.24,0.11,0.17,0.15,0.02,0.16
420,0.24,0.12,0.17,0.15,0.02,0.16
421,0.24,0.11,0.18,0.15,0.02,0.17
422,0.24,0.11,0.17,0.15,0.02,0.16
423,0.24,0.10,0.18,0.15,0.02,0.16
