,volt,lpg,co,ch4
80,0.15,0.015,0.003,0.012
81,0.15,0.015,0.003,0.012
82,0.15,0.015,0.003,0.012
83,0.15,0.015,0.003,0.012
84,0.15,0.015,0.003,0.012
85,0.15,0.015,0.003,0.012
86,0.13,0.007,0.001,0.004
87,0.14,0.01,0.002,0.007
88,0.14,0.01,0.002,0.007
89,0.15,0.015,0.003,0.012
90,0.15,0.015,0.003,0.012
91,0.14,0.01,0.002,0.007
92,0.15,0.015,0.003,0.012
93,0.15,0.015,0.003,0.012
94,0.15,0.015,0.003,0.012
95,0.15,0.015,0.003,0.012
96,0.15,0.015,0.003,0.012
97,0.15,0.015,0.003,0.012
98,0.15,0.015,0.003,0.012
99,0.15,0.015,0.003,0.012
100,0.15,0.015,0.003,0.012
101,0.15,0.015,0.003,0.012
102,0.15,0.015,0.003,0.012
103,0.15,0.015,0.003,0.012
104,0.15,0.015,0.003,0.012
105,0.15,0.015,0.003,0.012
106,0.15,0.015,0.003,0.012
107,0.15,0.015,0.003,0.012
108,0.15,0.015,0.003,0.012
109,0.15,0.015,0.003,0.012
110,0.15,0.015,0.003,0.012
111,0.16,0.021,0.005,0.019
112,0.16,0.021,0.005,0.019
113,0.15,0.015,0.003,0.012
114,0.15,0.015,0.003,0.012
115,0.16,0.021,0.005,0.019
116,0.16,0.021,0.005,0.019
117,0.16,0.021,0.005,0.019
118,0.16,0.021,0.005,0.019
119,0.15,0.015,0.003,0.012
120,0.16,0.021,0.005,0.019
121,0.16,0.021,0.005,0.019
122,0.16,0.021,0.005,0.019
123,0.16,0.021,0.005,0.019
124,0.16,0.021,0.005,0.019
125,0.17,0.029,0.007,0.03
126,0.17,0.029,0.007,0.03
127,0.17,0.029,0.007,0.03
128,0.17,0.029,0.007,0.03
129,0.17,0.029,0.007,0.03
130,0.17,0.029,0.007,0.03
131,0.17,0.029,0.007,0.03
132,0.17,0.029,0.007,0.03
133,0.17,0.029,0.007,0.03
134,0.18,0.04,0.009,0.047
135,0.18,0.04,0.009,0.047
136,0.17,0.029,0.007,0.03
137,0.18,0.04,0.009,0.047
138,0.18,0.04,0.009,0.047
139,0.17,0.029,0.007,0.03
140,0.17,0.029,0.007,0.03
141,0.17,0.029,0.007,0.03
142,0.17,0.029,0.007,0.03
143,0.17,0.029,0.007,0.03
144,0.18,0.04,0.009,0.047
145,0.16,0.021,0.005,0.019
146,0.17,0.029,0.007,0.03
147,0.17,0.029,0.007,0.03
148,0.17,0.029,0.007,0.03
149,0.17,0.029,0.007,0.03
150,0.17,0.029,0.007,0.03
151,0.17,0.029,0.007,0.03
152,0.17,0.029,0.007,0.03
153,0.17,0.029,0.007,0.03
154,0.17,0.029,0.007,0.03
155,0.17,0.029,0.007,0.03
156,0.17,0.029,0.007,0.03
157,0.16,0.021,0.005,0.019
158,0.17,0.029,0.007,0.03
159,0.16,0.021,0.005,0.019
160,0.17,0.029,0.007,0.03
161,0.17,0.029,0.007,0.03
162,0.17,0.029,0.007,0.03
163,0.16,0.021,0.005,0.019
164,0.17,0.029,0.007,0.03
165,0.17,0.029,0.007,0.03
166,0.17,0.029,0.007,0.03
167,0.17,0.029,0.007,0.03
168,0.17,0.029,0.007,0.03
169,0.16,0.021,0.005,0.019
170,0.17,0.029,0.007,0.03
171,0.17,0.029,0.007,0.03
172,0.17,0.029,0.007,0.03
173,0.17,0.029,0.007,0.03
174,0.17,0.029,0.007,0.03
175,0.17,0.029,0.007,0.03
176,0.16,0.021,0.005,0.019
177,0.17,0.029,0.007,0.03
178,0.17,0.029,0.007,0.03
179,0.17,0.029,0.007,0.03
180,0.17,0.029,0.007,0.03
181,0.17,0.029,0.007,0.03
182,0.18,0.04,0.009,0.047
183,0.18,0.04,0.009,0.047
184,0.18,0.04,0.009,0.047
185,0.17,0.029,0.007,0.03
186,0.18,0.04,0.009,0.047
187,0.17,0.029,0.007,0.03
188,0.18,0.04,0.009,0.047
189,0.18,0.04,0.009,0.047
190,0.17,0.029,0.007,0.03
191,0.18,0.04,0.009,0.047
192,0.17,0.029,0.007,0.03
193,0.18,0.04,0.009,0.047
194,0.18,0.04,0.009,0.047
195,0.19,0.054,0.013,0.072
196,0.18,0.04,0.009,0.047
197,0.19,0.054,0.013,0.072
198,0.18,0.04,0.009,0.047
199,0.18,0.04,0.009,0.047
200,0.18,0.04,0.009,0.047
201,0.18,0.04,0.009,0.047
202,0.18,0.04,0.009,0.047
203,0.18,0.04,0.009,0.047
204,0.19,0.054,0.013,0.072
205,0.18,0.04,0.009,0.047
206,0.17,0.029,0.007,0.03
207,0.18,0.04,0.009,0.047
208,0.18,0.04,0.009,0.047
209,0.18,0.04,0.009,0.047
210,0.17,0.029,0.007,0.03
211,0.17,0.029,0.007,0.03
212,0.18,0.04,0.009,0.047
213,0.18,0.04,0.009,0.047
214,0.17,0.029,0.007,0.03
215,0.18,0.04,0.009,0.047
216,0.17,0.029,0.007,0.03
217,0.16,0.021,0.005,0.019
218,0.18,0.04,0.009,0.047
219,0.16,0.021,0.005,0.019
220,0.18,0.04,0.009,0.047
221,0.17,0.029,0.007,0.03
222,0.17,0.029,0.007,0.03
223,0.18,0.04,0.009,0.047
224,0.17,0.029,0.007,0.03
225,0.18,0.04,0.009,0.047
226,0.17,0.029,0.007,0.03
227,0.17,0.029,0.007,0.03
228,0.17,0.029,0.007,0.03
229,0.17,0.029,0.007,0.03
230,0.17,0.029,0.007,0.03
231,0.17,0.029,0.007,0.03
232,0.17,0.029,0.007,0.03
233,0.17,0.029,0.007,0.03
234,0.17,0.029,0.007,0.03
235,0.18,0.04,0.009,0.047
236,0.18,0.04,0.009,0.047
237,0.17,0.029,0.007,0.03
238,0.17,0.029,0.007,0.03
239,0.17,0.029,0.007,0.03
240,0.17,0.029,0.007,0.03
241,0.17,0.029,0.007,0.03
242,0.18,0.04,0.009,0.047
243,0.17,0.029,0.007,0.03
244,0.17,0.029,0.007,0.03
245,0.17,0.029,0.007,0.03
246,0.18,0.04,0.009,0.047
247,0.17,0.029,0.007,0.03
248,0.17,0.029,0.007,0.03
249,0.18,0.04,0.009,0.047
250,0.17,0.029,0.007,0.03
251,0.17,0.029,0.007,0.03
252,0.18,0.04,0.009,0.047
253,0.17,0.029,0.007,0.03
254,0.18,0.04,0.009,0.047
255,0.17,0.029,0.007,0.03
256,0.17,0.029,0.007,0.03
257,0.17,0.029,0.007,0.03
258,0.18,0.04,0.009,0.047
259,0.18,0.04,0.009,0.047
260,0.18,0.04,0.009,0.047
261,0.17,0.029,0.007,0.03
262,0.17,0.029,0.007,0.03
263,0.18,0.04,0.009,0.047
264,0.18,0.04,0.009,0.047
265,0.18,0.04,0.009,0.047
266,0.17,0.029,0.007,0.03
267,0.17,0.029,0.007,0.03
268,0.18,0.04,0.009,0.047
269,0.17,0.029,0.007,0.03
270,0.18,0.04,0.009,0.047
271,0.17,0.029,0.007,0.03
272,0.18,0.04,0.009,0.047
273,0.17,0.029,0.007,0.03
274,0.17,0.029,0.007,0.03
275,0.17,0.029,0.007,0.03
276,0.18,0.04,0.009,0.047
277,0.18,0.04,0.009,0.047
278,0.18,0.04,0.009,0.047
279,0.17,0.029,0.007,0.03
280,0.17,0.029,0.007,0.03
281,0.18,0.04,0.009,0.047
282,0.17,0.029,0.007,0.03
283,0.17,0.029,0.007,0.03
284,0.17,0.029,0.007,0.03
285,0.17,0.029,0.007,0.03
286,0.17,0.029,0.007,0.03
287,0.18,0.04,0.009,0.047
288,0.16,0.021,0.005,0.019
289,0.16,0.021,0.005,0.019
290,0.16,0.021,0.005,0.019
291,0.17,0.029,0.007,0.03
292,0.16,0.021,0.005,0.019
293,0.16,0.021,0.005,0.019
294,0.16,0.021,0.005,0.019
295,0.16,0.021,0.005,0.019
296,0.16,0.021,0.005,0.019
297,0.16,0.021,0.005,0.019
298,0.16,0.021,0.005,0.019
299,0.16,0.021,0.005,0.019
300,0.16,0.021,0.005,0.019
301,0.16,0.021,0.005,0.019
302,0.16,0.021,0.005,0.019
303,0.16,0.021,0.005,0.019
304,0.16,0.021,0.005,0.019
305,0.16,0.021,0.005,0.019
306,0.15,0.015,0.003,0.012
307,0.16,0.021,0.005,0.019
308,0.16,0.021,0.005,0.019
309,0.16,0.021,0.005,0.019
310,0.16,0.021,0.005,0.019
311,0.16,0.021,0.005,0.019
312,0.16,0.021,0.005,0.019
313,0.16,0.021,0.005,0.019
314,0.16,0.021,0.005,0.019
315,0.16,0.021,0.005,0.019
316,0.15,0.015,0.003,0.012
317,0.15,0.015,0.003,0.012
318,0.15,0.015,0.003,0.012
319,0.16,0.021,0.005,0.019
320,0.15,0.015,0.003,0.012
321,0.15,0.015,0.003,0.012
322,0.15,0.015,0.003,0.012
323,0.16,0.021,0.005,0.019
324,0.15,0.015,0.003,0.012
325,0.15,0.015,0.003,0.012
326,0.15,0.015,0.003,0.012
327,0.15,0.015,0.003,0.012
328,0.16,0.021,0.005,0.019
329,0.15,0.015,0.003,0.012
330,0.15,0.015,0.003,0.012
331,0.15,0.015,0.003,0.012
332,0.15,0.015,0.003,0.012
333,0.15,0.015,0.003,0.012
334,0.15,0.015,0.003,0.012
335,0.15,0.015,0.003,0.012
336,0.15,0.015,0.003,0.012
337,0.15,0.015,0.003,0.012
338,0.15,0.015,0.003,0.012
339,0.16,0.021,0.005,0.019
340,0.16,0.021,0.005,0.019
341,0.15,0.015,0.003,0.012
342,0.15,0.015,0.003,0.012
343,0.15,0.015,0.003,0.012
344,0.15,0.015,0.003,0.012
345,0.15,0.015,0.003,0.012
346,0.15,0.015,0.003,0.012
347,0.15,0.015,0.003,0.012
348,0.15,0.015,0.003,0.012
349,0.15,0.015,0.003,0.012
350,0.15,0.015,0.003,0.012
351,0.15,0.015,0.003,0.012
352,0.15,0.015,0.003,0.012
353,0.15,0.015,0.003,0.012
354,0.15,0.015,0.003,0.012
355,0.15,0.015,0.003,0.012
356,0.15,0.015,0.003,0.012
357,0.15,0.015,0.003,0.012
358,0.14,0.01,0.002,0.007
359,0.15,0.015,0.003,0.012
360,0.15,0.015,0.003,0.012
361,0.15,0.015,0.003,0.012
362,0.15,0.015,0.003,0.012
363,0.15,0.015,0.003,0.012
364,0.15,0.015,0.003,0.012
365,0.15,0.015,0.003,0.012
366,0.16,0.021,0.005,0.019
367,0.15,0.015,0.003,0.012
368,0.16,0.021,0.005,0.019
369,0.14,0.01,0.002,0.007
370,0.15,0.015,0.003,0.012
371,0.16,0.021,0.005,0.019
372,0.15,0.015,0.003,0.012
373,0.15,0.015,0.003,0.012
374,0.15,0.015,0.003,0.012
375,0.15,0.015,0.003,0.012
376,0.15,0.015,0.003,0.012
377,0.15,0.015,0.003,0.012
378,0.15,0.015,0.003,0.012
379,0.15,0.015,0.003,0.012
380,0.16,0.021,0.005,0.019
381,0.15,0.015,0.003,0.012
382,0.15,0.015,0.003,0.012
