,volt,lpg,co,ch4
80,0.15,0.015,0.003,0.012
81,0.15,0.015,0.003,0.012
82,0.15,0.015,0.003,0.012
83,0.15,0.015,0.003,0.012
84,0.15,0.015,0.003,0.012
85,0.14,0.01,0.002,0.007
86,0.15,0.015,0.003,0.012
87,0.14,0.01,0.002,0.007
88,0.14,0.01,0.002,0.007
89,0.14,0.01,0.002,0.007
90,0.15,0.015,0.003,0.012
91,0.15,0.015,0.003,0.012
92,0.15,0.015,0.003,0.012
93,0.14,0.01,0.002,0.007
94,0.15,0.015,0.003,0.012
95,0.15,0.015,0.003,0.012
96,0.15,0.015,0.003,0.012
97,0.15,0.015,0.003,0.012
98,0.15,0.015,0.003,0.012
99,0.15,0.015,0.003,0.012
100,0.14,0.01,0.002,0.007
101,0.15,0.015,0.003,0.012
102,0.15,0.015,0.003,0.012
103,0.15,0.015,0.003,0.012
104,0.14,0.01,0.002,0.007
105,0.15,0.015,0.003,0.012
106,0.14,0.01,0.002,0.007
107,0.15,0.015,0.003,0.012
108,0.14,0.01,0.002,0.007
109,0.14,0.01,0.002,0.007
110,0.14,0.01,0.002,0.007
111,0.14,0.01,0.002,0.007
112,0.15,0.015,0.003,0.012
113,0.14,0.01,0.002,0.007
114,0.15,0.015,0.003,0.012
115,0.14,0.01,0.002,0.007
116,0.15,0.015,0.003,0.012
117,0.15,0.015,0.003,0.012
118,0.15,0.015,0.003,0.012
119,0.15,0.015,0.003,0.012
120,0.15,0.015,0.003,0.012
121,0.15,0.015,0.003,0.012
122,0.15,0.015,0.003,0.012
123,0.14,0.01,0.002,0.007
124,0.15,0.015,0.003,0.012
125,0.15,0.015,0.003,0.012
126,0.15,0.015,0.003,0.012
127,0.15,0.015,0.003,0.012
128,0.14,0.01,0.002,0.007
129,0.15,0.015,0.003,0.012
130,0.15,0.015,0.003,0.012
131,0.15,0.015,0.003,0.012
132,0.15,0.015,0.003,0.012
133,0.14,0.01,0.002,0.007
134,0.15,0.015,0.003,0.012
135,0.15,0.015,0.003,0.012
136,0.15,0.015,0.003,0.012
137,0.15,0.015,0.003,0.012
138,0.15,0.015,0.003,0.012
139,0.14,0.01,0.002,0.007
140,0.15,0.015,0.003,0.012
141,0.15,0.015,0.003,0.012
142,0.15,0.015,0.003,0.012
143,0.15,0.015,0.003,0.012
144,0.14,0.01,0.002,0.007
145,0.14,0.01,0.002,0.007
146,0.15,0.015,0.003,0.012
147,0.15,0.015,0.003,0.012
148,0.15,0.015,0.003,0.012
149,0.14,0.01,0.002,0.007
150,0.15,0.015,0.003,0.012
151,0.15,0.015,0.003,0.012
152,0.13,0.007,0.001,0.004
153,0.15,0.015,0.003,0.012
154,0.14,0.01,0.002,0.007
155,0.15,0.015,0.003,0.012
156,0.15,0.015,0.003,0.012
157,0.15,0.015,0.003,0.012
158,0.15,0.015,0.003,0.012
159,0.15,0.015,0.003,0.012
160,0.15,0.015,0.003,0.012
161,0.14,0.01,0.002,0.007
162,0.15,0.015,0.003,0.012
163,0.15,0.015,0.003,0.012
164,0.15,0.015,0.003,0.012
165,0.14,0.01,0.002,0.007
166,0.15,0.015,0.003,0.012
167,0.15,0.015,0.003,0.012
168,0.15,0.015,0.003,0.012
169,0.15,0.015,0.003,0.012
170,0.14,0.01,0.002,0.007
171,0.15,0.015,0.003,0.012
172,0.15,0.015,0.003,0.012
173,0.14,0.01,0.002,0.007
174,0.15,0.015,0.003,0.012
175,0.14,0.01,0.002,0.007
176,0.14,0.01,0.002,0.007
177,0.15,0.015,0.003,0.012
178,0.15,0.015,0.003,0.012
179,0.16,0.021,0.005,0.019
180,0.15,0.015,0.003,0.012
181,0.15,0.015,0.003,0.012
182,0.14,0.01,0.002,0.007
183,0.15,0.015,0.003,0.012
184,0.15,0.015,0.003,0.012
185,0.15,0.015,0.003,0.012
186,0.15,0.015,0.003,0.012
187,0.15,0.015,0.003,0.012
188,0.14,0.01,0.002,0.007
189,0.15,0.015,0.003,0.012
190,0.15,0.015,0.003,0.012
191,0.15,0.015,0.003,0.012
192,0.15,0.015,0.003,0.012
193,0.15,0.015,0.003,0.012
194,0.15,0.015,0.003,0.012
195,0.14,0.01,0.002,0.007
196,0.15,0.015,0.003,0.012
197,0.15,0.015,0.003,0.012
198,0.15,0.015,0.003,0.012
199,0.15,0.015,0.003,0.012
200,0.15,0.015,0.003,0.012
201,0.15,0.015,0.003,0.012
202,0.15,0.015,0.003,0.012
203,0.15,0.015,0.003,0.012
204,0.15,0.015,0.003,0.012
205,0.15,0.015,0.003,0.012
206,0.16,0.021,0.005,0.019
207,0.15,0.015,0.003,0.012
208,0.15,0.015,0.003,0.012
209,0.15,0.015,0.003,0.012
210,0.15,0.015,0.003,0.012
211,0.15,0.015,0.003,0.012
212,0.15,0.015,0.003,0.012
213,0.15,0.015,0.003,0.012
214,0.15,0.015,0.003,0.012
215,0.15,0.015,0.003,0.012
216,0.15,0.015,0.003,0.012
217,0.15,0.015,0.003,0.012
218,0.15,0.015,0.003,0.012
219,0.15,0.015,0.003,0.012
220,0.14,0.01,0.002,0.007
221,0.16,0.021,0.005,0.019
222,0.15,0.015,0.003,0.012
223,0.15,0.015,0.003,0.012
224,0.14,0.01,0.002,0.007
225,0.15,0.015,0.003,0.012
226,0.15,0.015,0.003,0.012
227,0.15,0.015,0.003,0.012
228,0.14,0.01,0.002,0.007
229,0.16,0.021,0.005,0.019
230,0.15,0.015,0.003,0.012
231,0.15,0.015,0.003,0.012
232,0.15,0.015,0.003,0.012
233,0.14,0.01,0.002,0.007
234,0.15,0.015,0.003,0.012
235,0.15,0.015,0.003,0.012
236,0.15,0.015,0.003,0.012
237,0.15,0.015,0.003,0.012
238,0.15,0.015,0.003,0.012
239,0.15,0.015,0.003,0.012
240,0.16,0.021,0.005,0.019
241,0.15,0.015,0.003,0.012
242,0.15,0.015,0.003,0.012
243,0.15,0.015,0.003,0.012
244,0.15,0.015,0.003,0.012
245,0.15,0.015,0.003,0.012
246,0.15,0.015,0.003,0.012
247,0.15,0.015,0.003,0.012
248,0.14,0.01,0.002,0.007
249,0.16,0.021,0.005,0.019
250,0.15,0.015,0.003,0.012
251,0.15,0.015,0.003,0.012
252,0.16,0.021,0.005,0.019
253,0.15,0.015,0.003,0.012
254,0.15,0.015,0.003,0.012
255,0.15,0.015,0.003,0.012
256,0.15,0.015,0.003,0.012
257,0.16,0.021,0.005,0.019
258,0.15,0.015,0.003,0.012
259,0.15,0.015,0.003,0.012
260,0.15,0.015,0.003,0.012
261,0.15,0.015,0.003,0.012
262,0.16,0.021,0.005,0.019
263,0.15,0.015,0.003,0.012
264,0.16,0.021,0.005,0.019
265,0.15,0.015,0.003,0.012
266,0.15,0.015,0.003,0.012
267,0.14,0.01,0.002,0.007
268,0.15,0.015,0.003,0.012
269,0.15,0.015,0.003,0.012
270,0.15,0.015,0.003,0.012
271,0.15,0.015,0.003,0.012
272,0.15,0.015,0.003,0.012
273,0.15,0.015,0.003,0.012
274,0.15,0.015,0.003,0.012
275,0.16,0.021,0.005,0.019
276,0.15,0.015,0.003,0.012
277,0.15,0.015,0.003,0.012
278,0.15,0.015,0.003,0.012
279,0.15,0.015,0.003,0.012
280,0.15,0.015,0.003,0.012
281,0.15,0.015,0.003,0.012
282,0.15,0.015,0.003,0.012
283,0.15,0.015,0.003,0.012
284,0.15,0.015,0.003,0.012
285,0.16,0.021,0.005,0.019
286,0.15,0.015,0.003,0.012
287,0.15,0.015,0.003,0.012
288,0.15,0.015,0.003,0.012
289,0.15,0.015,0.003,0.012
290,0.15,0.015,0.003,0.012
291,0.15,0.015,0.003,0.012
292,0.16,0.021,0.005,0.019
293,0.15,0.015,0.003,0.012
294,0.15,0.015,0.003,0.012
295,0.15,0.015,0.003,0.012
296,0.15,0.015,0.003,0.012
297,0.15,0.015,0.003,0.012
298,0.15,0.015,0.003,0.012
299,0.15,0.015,0.003,0.012
300,0.15,0.015,0.003,0.012
301,0.15,0.015,0.003,0.012
302,0.15,0.015,0.003,0.012
303,0.14,0.01,0.002,0.007
304,0.15,0.015,0.003,0.012
305,0.15,0.015,0.003,0.012
306,0.15,0.015,0.003,0.012
307,0.15,0.015,0.003,0.012
308,0.16,0.021,0.005,0.019
309,0.15,0.015,0.003,0.012
310,0.15,0.015,0.003,0.012
311,0.14,0.01,0.002,0.007
312,0.15,0.015,0.003,0.012
313,0.15,0.015,0.003,0.012
314,0.15,0.015,0.003,0.012
315,0.15,0.015,0.003,0.012
316,0.15,0.015,0.003,0.012
317,0.15,0.015,0.003,0.012
318,0.16,0.021,0.005,0.019
319,0.15,0.015,0.003,0.012
320,0.16,0.021,0.005,0.019
321,0.15,0.015,0.003,0.012
322,0.15,0.015,0.003,0.012
323,0.15,0.015,0.003,0.012
324,0.15,0.015,0.003,0.012
325,0.15,0.015,0.003,0.012
326,0.15,0.015,0.003,0.012
327,0.15,0.015,0.003,0.012
328,0.16,0.021,0.005,0.019
329,0.15,0.015,0.003,0.012
330,0.15,0.015,0.003,0.012
331,0.15,0.015,0.003,0.012
332,0.15,0.015,0.003,0.012
333,0.15,0.015,0.003,0.012
334,0.15,0.015,0.003,0.012
335,0.15,0.015,0.003,0.012
336,0.15,0.015,0.003,0.012
337,0.15,0.015,0.003,0.012
338,0.15,0.015,0.003,0.012
339,0.15,0.015,0.003,0.012
340,0.15,0.015,0.003,0.012
341,0.15,0.015,0.003,0.012
342,0.15,0.015,0.003,0.012
343,0.15,0.015,0.003,0.012
344,0.15,0.015,0.003,0.012
345,0.16,0.021,0.005,0.019
346,0.15,0.015,0.003,0.012
347,0.15,0.015,0.003,0.012
348,0.15,0.015,0.003,0.012
349,0.15,0.015,0.003,0.012
350,0.15,0.015,0.003,0.012
351,0.15,0.015,0.003,0.012
352,0.15,0.015,0.003,0.012
353,0.15,0.015,0.003,0.012
354,0.15,0.015,0.003,0.012
355,0.15,0.015,0.003,0.012
356,0.15,0.015,0.003,0.012
357,0.15,0.015,0.003,0.012
358,0.15,0.015,0.003,0.012
359,0.16,0.021,0.005,0.019
360,0.15,0.015,0.003,0.012
361,0.15,0.015,0.003,0.012
362,0.15,0.015,0.003,0.012
363,0.15,0.015,0.003,0.012
364,0.15,0.015,0.003,0.012
365,0.15,0.015,0.003,0.012
366,0.15,0.015,0.003,0.012
367,0.15,0.015,0.003,0.012
368,0.15,0.015,0.003,0.012
369,0.15,0.015,0.003,0.012
370,0.15,0.015,0.003,0.012
371,0.15,0.015,0.003,0.012
372,0.15,0.015,0.003,0.012
373,0.15,0.015,0.003,0.012
374,0.14,0.01,0.002,0.007
375,0.15,0.015,0.003,0.012
376,0.14,0.01,0.002,0.007
377,0.15,0.015,0.003,0.012
378,0.15,0.015,0.003,0.012
379,0.15,0.015,0.003,0.012
380,0.15,0.015,0.003,0.012
381,0.15,0.015,0.003,0.012
382,0.15,0.015,0.003,0.012
383,0.14,0.01,0.002,0.007
384,0.15,0.015,0.003,0.012
385,0.16,0.021,0.005,0.019
386,0.15,0.015,0.003,0.012
387,0.15,0.015,0.003,0.012
388,0.15,0.015,0.003,0.012
389,0.15,0.015,0.003,0.012
390,0.15,0.015,0.003,0.012
391,0.15,0.015,0.003,0.012
392,0.15,0.015,0.003,0.012
393,0.15,0.015,0.003,0.012
394,0.16,0.021,0.005,0.019
395,0.15,0.015,0.003,0.012
396,0.15,0.015,0.003,0.012
397,0.15,0.015,0.003,0.012
398,0.14,0.01,0.002,0.007
399,0.15,0.015,0.003,0.012
400,0.14,0.01,0.002,0.007
401,0.15,0.015,0.003,0.012
402,0.15,0.015,0.003,0.012
403,0.14,0.01,0.002,0.007
404,0.14,0.01,0.002,0.007
405,0.15,0.015,0.003,0.012
406,0.15,0.015,0.003,0.012
407,0.14,0.01,0.002,0.007
408,0.15,0.015,0.003,0.012
409,0.14,0.01,0.002,0.007
410,0.15,0.015,0.003,0.012
411,0.14,0.01,0.002,0.007
412,0.15,0.015,0.003,0.012
413,0.14,0.01,0.002,0.007
414,0.15,0.015,0.003,0.012
415,0.14,0.01,0.002,0.007
416,0.15,0.015,0.003,0.012
417,0.14,0.01,0.002,0.007
418,0.15,0.015,0.003,0.012
419,0.15,0.015,0.003,0.012
420,0.15,0.015,0.003,0.012
421,0.15,0.015,0.003,0.012
422,0.15,0.015,0.003,0.012
