id,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6
220,0.18,0.70,0.01,1.20,0.14,0.24
221,0.18,0.72,0.02,1.21,0.14,0.27
222,0.18,0.73,0.02,1.21,0.14,0.25
223,0.18,0.74,0.01,1.22,0.13,0.25
224,0.18,0.76,0.02,1.23,0.15,0.24
225,0.18,0.77,0.00,1.24,0.15,0.25
226,0.18,0.78,0.01,1.24,0.13,0.25
227,0.18,0.79,0.01,1.25,0.12,0.25
228,0.18,0.80,0.01,1.27,0.13,0.26
229,0.18,0.81,0.02,1.27,0.13,0.24
230,0.19,0.83,0.01,1.25,0.13,0.25
231,0.18,0.83,0.01,1.28,0.12,0.26
232,0.19,0.84,0.01,1.29,0.15,0.25
233,0.18,0.85,0.01,1.30,0.13,0.26
234,0.18,0.86,0.01,1.31,0.14,0.26
235,0.18,0.87,0.01,1.31,0.13,0.26
236,0.18,0.87,0.01,1.33,0.13,0.26
237,0.19,0.89,0.01,1.33,0.14,0.25
238,0.18,0.88,0.02,1.35,0.14,0.27
239,0.18,0.90,0.01,1.35,0.13,0.26
240,0.17,0.90,0.02,1.36,0.14,0.26
241,0.18,0.92,0.02,1.36,0.13,0.26
242,0.19,0.92,0.02,1.37,0.13,0.26
243,0.18,0.93,0.02,1.37,0.14,0.27
244,0.18,0.94,0.01,1.38,0.13,0.26
245,0.19,0.94,0.01,1.39,0.14,0.27
246,0.18,0.95,0.02,1.39,0.11,0.26
247,0.19,0.96,0.00,1.40,0.13,0.26
248,0.18,0.96,0.02,1.41,0.14,0.26
249,0.19,0.96,0.01,1.41,0.15,0.26
250,0.19,0.97,0.03,1.42,0.14,0.27
251,0.19,0.98,0.02,1.42,0.14,0.27
252,0.18,0.99,0.01,1.43,0.14,0.26
253,0.19,0.99,0.02,1.43,0.14,0.27
254,0.18,1.00,0.01,1.44,0.13,0.27
255,0.18,1.00,0.01,1.44,0.13,0.27
256,0.18,1.00,0.02,1.44,0.14,0.27
257,0.18,1.02,0.01,1.44,0.14,0.27
258,0.18,1.03,0.01,1.45,0.14,0.27
259,0.20,1.04,0.02,1.45,0.14,0.27
260,0.18,1.03,0.01,1.45,0.14,0.27
261,0.18,1.04,0.01,1.46,0.14,0.27
262,0.20,1.05,0.01,1.46,0.13,0.26
263,0.18,1.06,0.01,1.46,0.13,0.29
264,0.18,1.06,0.01,1.47,0.14,0.27
265,0.19,1.08,0.03,1.48,0.14,0.28
266,0.19,1.08,0.01,1.48,0.13,0.28
267,0.18,1.08,0.01,1.48,0.14,0.28
268,0.19,1.08,0.01,1.48,0.13,0.28
269,0.18,1.08,0.02,1.48,0.11,0.29
270,0.18,1.09,0.01,1.50,0.14,0.28
271,0.19,1.08,0.02,1.51,0.14,0.27
272,0.18,1.07,0.01,1.50,0.13,0.27
273,0.18,1.07,0.01,1.51,0.14,0.27
274,0.20,1.08,0.02,1.54,0.14,0.29
275,0.19,1.08,0.02,1.55,0.13,0.28
276,0.18,1.06,0.01,1.56,0.13,0.28
277,0.19,1.05,0.01,1.56,0.14,0.29
278,0.19,1.04,0.01,1.57,0.14,0.27
279,0.18,1.03,0.01,1.57,0.13,0.28
280,0.18,1.03,0.01,1.58,0.12,0.28
281,0.19,1.02,0.01,1.57,0.12,0.26
282,0.18,1.02,0.01,1.56,0.14,0.28
283,0.19,1.02,0.02,1.57,0.14,0.28
284,0.18,1.02,0.02,1.56,0.13,0.27
285,0.18,1.01,0.01,1.55,0.14,0.28
286,0.18,1.00,0.01,1.55,0.13,0.29
287,0.19,1.01,0.02,1.54,0.13,0.27
288,0.18,1.00,0.01,1.54,0.13,0.28
289,0.19,0.99,0.01,1.54,0.15,0.28
290,0.18,0.99,0.02,1.53,0.13,0.27
291,0.18,0.98,0.01,1.53,0.14,0.27
292,0.17,0.98,0.02,1.53,0.12,0.28
293,0.18,0.97,0.01,1.52,0.13,0.27
294,0.18,0.97,0.01,1.52,0.13,0.27
295,0.18,0.96,0.00,1.52,0.15,0.28
296,0.18,0.96,0.01,1.52,0.14,0.28
297,0.18,0.96,0.02,1.52,0.14,0.27
298,0.17,0.95,0.00,1.51,0.16,0.26
299,0.18,0.95,0.01,1.51,0.13,0.27
300,0.18,0.94,0.02,1.51,0.13,0.27
301,0.18,0.95,0.01,1.50,0.12,0.28
302,0.18,0.94,0.02,1.50,0.13,0.26
303,0.18,0.94,0.01,1.50,0.13,0.27
304,0.18,0.93,0.02,1.49,0.14,0.27
305,0.18,0.94,0.02,1.49,0.13,0.27
306,0.18,0.93,0.01,1.49,0.14,0.27
307,0.18,0.94,0.01,1.49,0.15,0.28
308,0.18,0.94,0.02,1.49,0.14,0.28
309,0.18,0.93,0.01,1.48,0.13,0.27
310,0.18,0.93,0.01,1.49,0.14,0.28
311,0.19,0.93,0.02,1.49,0.13,0.27
312,0.18,0.93,0.01,1.49,0.13,0.27
313,0.18,0.94,0.00,1.50,0.13,0.26
314,0.18,0.93,0.01,1.49,0.14,0.27
315,0.18,0.93,0.01,1.49,0.13,0.27
316,0.19,0.93,0.01,1.49,0.12,0.26
317,0.19,0.94,0.01,1.49,0.12,0.26
318,0.19,0.93,0.02,1.49,0.14,0.27
319,0.17,0.92,0.02,1.49,0.14,0.27
320,0.18,0.94,0.01,1.49,0.13,0.27
321,0.18,0.93,0.01,1.49,0.14,0.27
322,0.18,0.93,0.01,1.49,0.14,0.27
323,0.19,0.93,0.02,1.49,0.14,0.27
324,0.18,0.93,0.01,1.49,0.13,0.27
325,0.18,0.93,0.01,1.48,0.15,0.28
326,0.18,0.93,0.01,1.49,0.13,0.27
327,0.18,0.92,0.01,1.49,0.14,0.27
328,0.19,0.92,0.02,1.50,0.15,0.25
329,0.18,0.91,0.01,1.49,0.13,0.26
330,0.19,0.92,0.01,1.49,0.14,0.27
331,0.18,0.92,0.01,1.49,0.13,0.25
332,0.18,0.92,0.01,1.49,0.14,0.26
333,0.18,0.92,0.01,1.49,0.13,0.27
334,0.18,0.91,0.02,1.50,0.14,0.26
335,0.18,0.91,0.00,1.50,0.14,0.27
336,0.18,0.91,0.01,1.49,0.13,0.27
337,0.19,0.90,0.01,1.49,0.14,0.27
338,0.18,0.91,0.02,1.50,0.13,0.27
339,0.18,0.91,0.01,1.49,0.13,0.27
340,0.18,0.91,0.00,1.50,0.12,0.26
341,0.18,0.91,0.01,1.50,0.14,0.27
342,0.18,0.90,0.01,1.49,0.13,0.26
343,0.18,0.91,0.02,1.50,0.13,0.27
344,0.18,0.91,0.01,1.49,0.12,0.26
345,0.18,0.91,0.02,1.49,0.13,0.25
346,0.18,0.90,0.01,1.49,0.15,0.26
347,0.18,0.90,0.01,1.50,0.13,0.27
348,0.18,0.91,0.01,1.50,0.14,0.26
349,0.18,0.90,0.02,1.50,0.13,0.27
350,0.18,0.90,0.01,1.50,0.13,0.27
351,0.18,0.91,0.01,1.49,0.13,0.26
352,0.18,0.90,0.02,1.50,0.14,0.27
353,0.18,0.89,0.01,1.50,0.14,0.28
354,0.18,0.90,0.01,1.50,0.14,0.28
355,0.18,0.90,0.02,1.49,0.13,0.27
356,0.18,0.90,0.02,1.49,0.13,0.27
357,0.18,0.90,0.03,1.49,0.15,0.28
358,0.18,0.90,0.01,1.49,0.13,0.27
359,0.18,0.90,0.01,1.48,0.13,0.28
360,0.18,0.89,0.01,1.49,0.14,0.27
361,0.18,0.89,0.01,1.48,0.14,0.28
362,0.18,0.90,0.02,1.50,0.12,0.26
363,0.18,0.89,0.01,1.49,0.13,0.27
364,0.17,0.89,0.02,1.49,0.13,0.26
365,0.18,0.89,0.01,1.49,0.13,0.27
366,0.18,0.88,0.01,1.49,0.15,0.25
367,0.18,0.89,0.01,1.47,0.14,0.25
368,0.18,0.88,0.01,1.48,0.13,0.27
369,0.18,0.88,0.01,1.47,0.13,0.27
370,0.18,0.87,0.01,1.46,0.13,0.26
371,0.18,0.87,0.01,1.45,0.13,0.27
372,0.18,0.86,0.01,1.45,0.12,0.26
373,0.18,0.85,0.01,1.44,0.13,0.26
374,0.18,0.83,0.01,1.43,0.12,0.26
375,0.18,0.84,0.02,1.42,0.12,0.26
376,0.18,0.84,0.01,1.41,0.12,0.25
377,0.18,0.83,0.02,1.42,0.13,0.27
378,0.18,0.82,0.01,1.41,0.13,0.26
379,0.17,0.82,0.02,1.40,0.13,0.25
380,0.18,0.81,0.01,1.40,0.13,0.26
381,0.18,0.81,0.02,1.38,0.16,0.26
382,0.18,0.81,0.02,1.39,0.14,0.24
383,0.18,0.80,0.01,1.38,0.13,0.25
384,0.18,0.79,0.01,1.38,0.12,0.27
385,0.18,0.79,0.01,1.38,0.13,0.25
386,0.18,0.79,0.01,1.37,0.13,0.25
387,0.17,0.79,0.01,1.37,0.13,0.25
388,0.18,0.78,0.01,1.36,0.13,0.25
389,0.18,0.79,0.01,1.36,0.12,0.25
390,0.18,0.77,0.01,1.35,0.13,0.26
391,0.18,0.77,0.01,1.35,0.13,0.25
392,0.18,0.77,0.01,1.34,0.13,0.25
393,0.18,0.76,0.01,1.34,0.13,0.25
394,0.18,0.76,0.02,1.35,0.13,0.25
395,0.17,0.76,0.02,1.34,0.13,0.25
396,0.18,0.75,0.02,1.33,0.13,0.25
397,0.18,0.75,0.01,1.31,0.13,0.25
398,0.18,0.75,0.02,1.32,0.14,0.26
399,0.18,0.74,0.01,1.32,0.13,0.25
400,0.18,0.74,0.01,1.31,0.12,0.25
401,0.18,0.73,0.01,1.31,0.13,0.25
402,0.18,0.73,0.01,1.31,0.13,0.25
403,0.18,0.73,0.01,1.30,0.14,0.25
404,0.17,0.73,0.02,1.30,0.14,0.25
405,0.18,0.72,0.01,1.30,0.13,0.24
406,0.19,0.73,0.01,1.30,0.14,0.24
407,0.18,0.72,0.01,1.29,0.14,0.25
408,0.18,0.72,0.01,1.29,0.13,0.24
409,0.18,0.71,0.02,1.28,0.14,0.24
410,0.18,0.69,0.01,1.28,0.12,0.24
411,0.18,0.71,0.01,1.28,0.13,0.24
412,0.17,0.71,0.01,1.27,0.13,0.25
413,0.18,0.70,0.02,1.27,0.13,0.24
414,0.18,0.70,0.01,1.27,0.13,0.24
415,0.18,0.70,0.02,1.26,0.13,0.25
416,0.19,0.70,0.01,1.27,0.14,0.25
417,0.18,0.69,0.01,1.26,0.13,0.24
418,0.18,0.69,0.01,1.25,0.13,0.26
419,0.17,0.69,0.01,1.25,0.13,0.24
420,0.18,0.69,0.01,1.25,0.13,0.24
421,0.17,0.69,0.01,1.25,0.12,0.23
