,volt,lpg,co,ch4
148,0.03,0.051,0.012,0.068
149,0.03,0.051,0.012,0.068
150,0.02,0.006,0.001,0.003
151,0.03,0.051,0.012,0.068
152,0.03,0.051,0.012,0.068
153,0.03,0.051,0.012,0.068
154,0.04,0.243,0.058,0.589
155,0.03,0.051,0.012,0.068
156,0.03,0.051,0.012,0.068
157,0.03,0.051,0.012,0.068
158,0.03,0.051,0.012,0.068
159,0.04,0.243,0.058,0.589
160,0.04,0.243,0.058,0.589
161,0.03,0.051,0.012,0.068
162,0.03,0.051,0.012,0.068
163,0.04,0.243,0.058,0.589
164,0.03,0.051,0.012,0.068
165,0.03,0.051,0.012,0.068
166,0.03,0.051,0.012,0.068
167,0.03,0.051,0.012,0.068
168,0.03,0.051,0.012,0.068
169,0.03,0.051,0.012,0.068
170,0.03,0.051,0.012,0.068
171,0.04,0.243,0.058,0.589
172,0.02,0.006,0.001,0.003
173,0.03,0.051,0.012,0.068
174,0.03,0.051,0.012,0.068
175,0.03,0.051,0.012,0.068
176,0.02,0.006,0.001,0.003
177,0.03,0.051,0.012,0.068
178,0.03,0.051,0.012,0.068
179,0.02,0.006,0.001,0.003
180,0.03,0.051,0.012,0.068
181,0.03,0.051,0.012,0.068
182,0.03,0.051,0.012,0.068
183,0.03,0.051,0.012,0.068
184,0.03,0.051,0.012,0.068
185,0.03,0.051,0.012,0.068
186,0.04,0.243,0.058,0.589
187,0.03,0.051,0.012,0.068
188,0.03,0.051,0.012,0.068
189,0.02,0.006,0.001,0.003
190,0.03,0.051,0.012,0.068
191,0.03,0.051,0.012,0.068
192,0.03,0.051,0.012,0.068
193,0.03,0.051,0.012,0.068
194,0.04,0.243,0.058,0.589
195,0.03,0.051,0.012,0.068
196,0.03,0.051,0.012,0.068
197,0.03,0.051,0.012,0.068
198,0.03,0.051,0.012,0.068
199,0.03,0.051,0.012,0.068
200,0.03,0.051,0.012,0.068
201,0.03,0.051,0.012,0.068
202,0.04,0.243,0.058,0.589
203,0.03,0.051,0.012,0.068
204,0.03,0.051,0.012,0.068
205,0.03,0.051,0.012,0.068
206,0.03,0.051,0.012,0.068
207,0.03,0.051,0.012,0.068
208,0.03,0.051,0.012,0.068
209,0.03,0.051,0.012,0.068
210,0.03,0.051,0.012,0.068
211,0.03,0.051,0.012,0.068
212,0.04,0.243,0.058,0.589
213,0.03,0.051,0.012,0.068
214,0.03,0.051,0.012,0.068
215,0.03,0.051,0.012,0.068
216,0.04,0.243,0.058,0.589
217,0.03,0.051,0.012,0.068
218,0.03,0.051,0.012,0.068
219,0.03,0.051,0.012,0.068
220,0.03,0.051,0.012,0.068
221,0.04,0.243,0.058,0.589
222,0.03,0.051,0.012,0.068
223,0.04,0.243,0.058,0.589
224,0.04,0.243,0.058,0.589
225,0.03,0.051,0.012,0.068
226,0.03,0.051,0.012,0.068
227,0.03,0.051,0.012,0.068
228,0.04,0.243,0.058,0.589
229,0.03,0.051,0.012,0.068
230,0.03,0.051,0.012,0.068
231,0.03,0.051,0.012,0.068
232,0.04,0.243,0.058,0.589
233,0.04,0.243,0.058,0.589
234,0.04,0.243,0.058,0.589
235,0.03,0.051,0.012,0.068
236,0.04,0.243,0.058,0.589
237,0.03,0.051,0.012,0.068
238,0.03,0.051,0.012,0.068
239,0.04,0.243,0.058,0.589
240,0.03,0.051,0.012,0.068
241,0.03,0.051,0.012,0.068
242,0.03,0.051,0.012,0.068
243,0.04,0.243,0.058,0.589
244,0.03,0.051,0.012,0.068
245,0.04,0.243,0.058,0.589
246,0.03,0.051,0.012,0.068
247,0.03,0.051,0.012,0.068
248,0.03,0.051,0.012,0.068
249,0.03,0.051,0.012,0.068
250,0.03,0.051,0.012,0.068
251,0.03,0.051,0.012,0.068
252,0.03,0.051,0.012,0.068
253,0.03,0.051,0.012,0.068
254,0.03,0.051,0.012,0.068
255,0.03,0.051,0.012,0.068
256,0.04,0.243,0.058,0.589
257,0.03,0.051,0.012,0.068
258,0.03,0.051,0.012,0.068
259,0.03,0.051,0.012,0.068
260,0.03,0.051,0.012,0.068
261,0.03,0.051,0.012,0.068
262,0.03,0.051,0.012,0.068
263,0.04,0.243,0.058,0.589
264,0.03,0.051,0.012,0.068
265,0.02,0.006,0.001,0.003
266,0.03,0.051,0.012,0.068
267,0.03,0.051,0.012,0.068
268,0.03,0.051,0.012,0.068
269,0.04,0.243,0.058,0.589
270,0.03,0.051,0.012,0.068
271,0.04,0.243,0.058,0.589
272,0.04,0.243,0.058,0.589
273,0.04,0.243,0.058,0.589
274,0.03,0.051,0.012,0.068
275,0.02,0.006,0.001,0.003
276,0.03,0.051,0.012,0.068
277,0.04,0.243,0.058,0.589
278,0.03,0.051,0.012,0.068
279,0.04,0.243,0.058,0.589
280,0.03,0.051,0.012,0.068
281,0.04,0.243,0.058,0.589
282,0.04,0.243,0.058,0.589
283,0.03,0.051,0.012,0.068
284,0.04,0.243,0.058,0.589
285,0.03,0.051,0.012,0.068
286,0.03,0.051,0.012,0.068
287,0.03,0.051,0.012,0.068
288,0.04,0.243,0.058,0.589
289,0.03,0.051,0.012,0.068
290,0.03,0.051,0.012,0.068
291,0.03,0.051,0.012,0.068
292,0.03,0.051,0.012,0.068
293,0.03,0.051,0.012,0.068
294,0.04,0.243,0.058,0.589
295,0.03,0.051,0.012,0.068
296,0.03,0.051,0.012,0.068
297,0.03,0.051,0.012,0.068
298,0.03,0.051,0.012,0.068
299,0.04,0.243,0.058,0.589
300,0.04,0.243,0.058,0.589
301,0.03,0.051,0.012,0.068
302,0.03,0.051,0.012,0.068
303,0.04,0.243,0.058,0.589
304,0.04,0.243,0.058,0.589
305,0.04,0.243,0.058,0.589
306,0.03,0.051,0.012,0.068
307,0.03,0.051,0.012,0.068
308,0.04,0.243,0.058,0.589
309,0.04,0.243,0.058,0.589
310,0.03,0.051,0.012,0.068
311,0.04,0.243,0.058,0.589
312,0.04,0.243,0.058,0.589
313,0.04,0.243,0.058,0.589
314,0.03,0.051,0.012,0.068
315,0.04,0.243,0.058,0.589
316,0.04,0.243,0.058,0.589
317,0.03,0.051,0.012,0.068
318,0.03,0.051,0.012,0.068
319,0.04,0.243,0.058,0.589
320,0.04,0.243,0.058,0.589
321,0.04,0.243,0.058,0.589
322,0.04,0.243,0.058,0.589
323,0.03,0.051,0.012,0.068
324,0.04,0.243,0.058,0.589
325,0.04,0.243,0.058,0.589
326,0.03,0.051,0.012,0.068
327,0.04,0.243,0.058,0.589
328,0.04,0.243,0.058,0.589
329,0.04,0.243,0.058,0.589
330,0.03,0.051,0.012,0.068
331,0.03,0.051,0.012,0.068
332,0.04,0.243,0.058,0.589
333,0.03,0.051,0.012,0.068
334,0.04,0.243,0.058,0.589
335,0.04,0.243,0.058,0.589
336,0.03,0.051,0.012,0.068
337,0.03,0.051,0.012,0.068
338,0.04,0.243,0.058,0.589
339,0.03,0.051,0.012,0.068
340,0.04,0.243,0.058,0.589
341,0.04,0.243,0.058,0.589
342,0.03,0.051,0.012,0.068
343,0.03,0.051,0.012,0.068
344,0.04,0.243,0.058,0.589
345,0.03,0.051,0.012,0.068
346,0.03,0.051,0.012,0.068
347,0.03,0.051,0.012,0.068
348,0.03,0.051,0.012,0.068
349,0.04,0.243,0.058,0.589
350,0.03,0.051,0.012,0.068
351,0.04,0.243,0.058,0.589
352,0.04,0.243,0.058,0.589
353,0.03,0.051,0.012,0.068
354,0.03,0.051,0.012,0.068
355,0.03,0.051,0.012,0.068
356,0.03,0.051,0.012,0.068
357,0.03,0.051,0.012,0.068
358,0.04,0.243,0.058,0.589
359,0.05,0.811,0.197,3.17
360,0.04,0.243,0.058,0.589
361,0.03,0.051,0.012,0.068
362,0.04,0.243,0.058,0.589
363,0.04,0.243,0.058,0.589
364,0.04,0.243,0.058,0.589
365,0.04,0.243,0.058,0.589
366,0.03,0.051,0.012,0.068
367,0.03,0.051,0.012,0.068
368,0.03,0.051,0.012,0.068
369,0.04,0.243,0.058,0.589
370,0.04,0.243,0.058,0.589
371,0.03,0.051,0.012,0.068
372,0.04,0.243,0.058,0.589
373,0.03,0.051,0.012,0.068
374,0.04,0.243,0.058,0.589
375,0.03,0.051,0.012,0.068
376,0.04,0.243,0.058,0.589
377,0.03,0.051,0.012,0.068
378,0.04,0.243,0.058,0.589
379,0.05,0.811,0.197,3.17
380,0.04,0.243,0.058,0.589
381,0.03,0.051,0.012,0.068
382,0.04,0.243,0.058,0.589
383,0.03,0.051,0.012,0.068
384,0.03,0.051,0.012,0.068
385,0.04,0.243,0.058,0.589
386,0.04,0.243,0.058,0.589
387,0.04,0.243,0.058,0.589
388,0.04,0.243,0.058,0.589
389,0.04,0.243,0.058,0.589
390,0.04,0.243,0.058,0.589
391,0.04,0.243,0.058,0.589
392,0.04,0.243,0.058,0.589
393,0.04,0.243,0.058,0.589
394,0.04,0.243,0.058,0.589
395,0.04,0.243,0.058,0.589
396,0.05,0.811,0.197,3.17
397,0.04,0.243,0.058,0.589
398,0.04,0.243,0.058,0.589
399,0.04,0.243,0.058,0.589
400,0.03,0.051,0.012,0.068
401,0.04,0.243,0.058,0.589
402,0.05,0.811,0.197,3.17
403,0.04,0.243,0.058,0.589
404,0.04,0.243,0.058,0.589
405,0.03,0.051,0.012,0.068
406,0.04,0.243,0.058,0.589
407,0.04,0.243,0.058,0.589
408,0.04,0.243,0.058,0.589
409,0.04,0.243,0.058,0.589
410,0.04,0.243,0.058,0.589
411,0.04,0.243,0.058,0.589
412,0.05,0.811,0.197,3.17
413,0.05,0.811,0.197,3.17
414,0.04,0.243,0.058,0.589
415,0.04,0.243,0.058,0.589
416,0.04,0.243,0.058,0.589
417,0.04,0.243,0.058,0.589
418,0.04,0.243,0.058,0.589
419,0.04,0.243,0.058,0.589
420,0.04,0.243,0.058,0.589
421,0.04,0.243,0.058,0.589
422,0.04,0.243,0.058,0.589
423,0.04,0.243,0.058,0.589
424,0.03,0.051,0.012,0.068
425,0.04,0.243,0.058,0.589
426,0.04,0.243,0.058,0.589
427,0.04,0.243,0.058,0.589
428,0.04,0.243,0.058,0.589
429,0.04,0.243,0.058,0.589
430,0.04,0.243,0.058,0.589
431,0.04,0.243,0.058,0.589
432,0.04,0.243,0.058,0.589
433,0.04,0.243,0.058,0.589
434,0.04,0.243,0.058,0.589
435,0.05,0.811,0.197,3.17
436,0.04,0.243,0.058,0.589
437,0.04,0.243,0.058,0.589
438,0.04,0.243,0.058,0.589
439,0.04,0.243,0.058,0.589
440,0.04,0.243,0.058,0.589
441,0.04,0.243,0.058,0.589
442,0.04,0.243,0.058,0.589
443,0.04,0.243,0.058,0.589
444,0.03,0.051,0.012,0.068
445,0.04,0.243,0.058,0.589
446,0.04,0.243,0.058,0.589
447,0.04,0.243,0.058,0.589
448,0.03,0.051,0.012,0.068
449,0.03,0.051,0.012,0.068
450,0.04,0.243,0.058,0.589
451,0.04,0.243,0.058,0.589
452,0.04,0.243,0.058,0.589
453,0.04,0.243,0.058,0.589
454,0.04,0.243,0.058,0.589
455,0.04,0.243,0.058,0.589
456,0.03,0.051,0.012,0.068
457,0.04,0.243,0.058,0.589
458,0.04,0.243,0.058,0.589
459,0.03,0.051,0.012,0.068
460,0.03,0.051,0.012,0.068
461,0.03,0.051,0.012,0.068
462,0.03,0.051,0.012,0.068
463,0.03,0.051,0.012,0.068
464,0.04,0.243,0.058,0.589
465,0.04,0.243,0.058,0.589
466,0.03,0.051,0.012,0.068
467,0.03,0.051,0.012,0.068
468,0.04,0.243,0.058,0.589
469,0.03,0.051,0.012,0.068
470,0.04,0.243,0.058,0.589
471,0.03,0.051,0.012,0.068
472,0.04,0.243,0.058,0.589
473,0.04,0.243,0.058,0.589
474,0.04,0.243,0.058,0.589
475,0.03,0.051,0.012,0.068
476,0.03,0.051,0.012,0.068
477,0.03,0.051,0.012,0.068
478,0.04,0.243,0.058,0.589
479,0.03,0.051,0.012,0.068
480,0.03,0.051,0.012,0.068
481,0.04,0.243,0.058,0.589
482,0.03,0.051,0.012,0.068
