,volt,lpg,co,ch4
80,0.15,0.015,0.003,0.012
81,0.15,0.015,0.003,0.012
82,0.15,0.015,0.003,0.012
83,0.16,0.021,0.005,0.019
84,0.15,0.015,0.003,0.012
85,0.15,0.015,0.003,0.012
86,0.15,0.015,0.003,0.012
87,0.14,0.01,0.002,0.007
88,0.15,0.015,0.003,0.012
89,0.15,0.015,0.003,0.012
90,0.15,0.015,0.003,0.012
91,0.15,0.015,0.003,0.012
92,0.15,0.015,0.003,0.012
93,0.16,0.021,0.005,0.019
94,0.15,0.015,0.003,0.012
95,0.16,0.021,0.005,0.019
96,0.15,0.015,0.003,0.012
97,0.15,0.015,0.003,0.012
98,0.15,0.015,0.003,0.012
99,0.15,0.015,0.003,0.012
100,0.15,0.015,0.003,0.012
101,0.15,0.015,0.003,0.012
102,0.15,0.015,0.003,0.012
103,0.15,0.015,0.003,0.012
104,0.15,0.015,0.003,0.012
105,0.15,0.015,0.003,0.012
106,0.15,0.015,0.003,0.012
107,0.15,0.015,0.003,0.012
108,0.16,0.021,0.005,0.019
109,0.15,0.015,0.003,0.012
110,0.15,0.015,0.003,0.012
111,0.15,0.015,0.003,0.012
112,0.15,0.015,0.003,0.012
113,0.15,0.015,0.003,0.012
114,0.15,0.015,0.003,0.012
115,0.15,0.015,0.003,0.012
116,0.16,0.021,0.005,0.019
117,0.15,0.015,0.003,0.012
118,0.15,0.015,0.003,0.012
119,0.14,0.01,0.002,0.007
120,0.15,0.015,0.003,0.012
121,0.15,0.015,0.003,0.012
122,0.15,0.015,0.003,0.012
123,0.15,0.015,0.003,0.012
124,0.15,0.015,0.003,0.012
125,0.15,0.015,0.003,0.012
126,0.16,0.021,0.005,0.019
127,0.15,0.015,0.003,0.012
128,0.15,0.015,0.003,0.012
129,0.14,0.01,0.002,0.007
130,0.15,0.015,0.003,0.012
131,0.14,0.01,0.002,0.007
132,0.15,0.015,0.003,0.012
133,0.15,0.015,0.003,0.012
134,0.15,0.015,0.003,0.012
135,0.16,0.021,0.005,0.019
136,0.15,0.015,0.003,0.012
137,0.15,0.015,0.003,0.012
138,0.15,0.015,0.003,0.012
139,0.15,0.015,0.003,0.012
140,0.14,0.01,0.002,0.007
141,0.15,0.015,0.003,0.012
142,0.15,0.015,0.003,0.012
143,0.15,0.015,0.003,0.012
144,0.15,0.015,0.003,0.012
145,0.15,0.015,0.003,0.012
146,0.15,0.015,0.003,0.012
147,0.14,0.01,0.002,0.007
148,0.15,0.015,0.003,0.012
149,0.15,0.015,0.003,0.012
150,0.15,0.015,0.003,0.012
151,0.15,0.015,0.003,0.012
152,0.14,0.01,0.002,0.007
153,0.14,0.01,0.002,0.007
154,0.15,0.015,0.003,0.012
155,0.15,0.015,0.003,0.012
156,0.15,0.015,0.003,0.012
157,0.15,0.015,0.003,0.012
158,0.15,0.015,0.003,0.012
159,0.15,0.015,0.003,0.012
160,0.15,0.015,0.003,0.012
161,0.15,0.015,0.003,0.012
162,0.14,0.01,0.002,0.007
163,0.15,0.015,0.003,0.012
164,0.15,0.015,0.003,0.012
165,0.16,0.021,0.005,0.019
166,0.15,0.015,0.003,0.012
167,0.15,0.015,0.003,0.012
168,0.15,0.015,0.003,0.012
169,0.15,0.015,0.003,0.012
170,0.15,0.015,0.003,0.012
171,0.15,0.015,0.003,0.012
172,0.15,0.015,0.003,0.012
173,0.15,0.015,0.003,0.012
174,0.15,0.015,0.003,0.012
175,0.15,0.015,0.003,0.012
176,0.15,0.015,0.003,0.012
177,0.15,0.015,0.003,0.012
178,0.15,0.015,0.003,0.012
179,0.15,0.015,0.003,0.012
180,0.15,0.015,0.003,0.012
181,0.15,0.015,0.003,0.012
182,0.15,0.015,0.003,0.012
183,0.15,0.015,0.003,0.012
184,0.15,0.015,0.003,0.012
185,0.15,0.015,0.003,0.012
186,0.14,0.01,0.002,0.007
187,0.15,0.015,0.003,0.012
188,0.14,0.01,0.002,0.007
189,0.15,0.015,0.003,0.012
190,0.15,0.015,0.003,0.012
191,0.15,0.015,0.003,0.012
192,0.15,0.015,0.003,0.012
193,0.16,0.021,0.005,0.019
194,0.16,0.021,0.005,0.019
195,0.15,0.015,0.003,0.012
196,0.16,0.021,0.005,0.019
197,0.15,0.015,0.003,0.012
198,0.16,0.021,0.005,0.019
199,0.16,0.021,0.005,0.019
200,0.16,0.021,0.005,0.019
201,0.16,0.021,0.005,0.019
202,0.15,0.015,0.003,0.012
203,0.16,0.021,0.005,0.019
204,0.16,0.021,0.005,0.019
205,0.16,0.021,0.005,0.019
206,0.16,0.021,0.005,0.019
207,0.16,0.021,0.005,0.019
208,0.17,0.029,0.007,0.03
209,0.16,0.021,0.005,0.019
210,0.16,0.021,0.005,0.019
211,0.16,0.021,0.005,0.019
212,0.17,0.029,0.007,0.03
213,0.16,0.021,0.005,0.019
214,0.16,0.021,0.005,0.019
215,0.16,0.021,0.005,0.019
216,0.16,0.021,0.005,0.019
217,0.16,0.021,0.005,0.019
218,0.16,0.021,0.005,0.019
219,0.16,0.021,0.005,0.019
220,0.17,0.029,0.007,0.03
221,0.16,0.021,0.005,0.019
222,0.16,0.021,0.005,0.019
223,0.15,0.015,0.003,0.012
224,0.16,0.021,0.005,0.019
225,0.17,0.029,0.007,0.03
226,0.18,0.04,0.009,0.047
227,0.17,0.029,0.007,0.03
228,0.18,0.04,0.009,0.047
229,0.18,0.04,0.009,0.047
230,0.18,0.04,0.009,0.047
231,0.18,0.04,0.009,0.047
232,0.19,0.054,0.013,0.072
233,0.19,0.054,0.013,0.072
234,0.18,0.04,0.009,0.047
235,0.18,0.04,0.009,0.047
236,0.19,0.054,0.013,0.072
237,0.19,0.054,0.013,0.072
238,0.19,0.054,0.013,0.072
239,0.19,0.054,0.013,0.072
240,0.19,0.054,0.013,0.072
241,0.19,0.054,0.013,0.072
242,0.19,0.054,0.013,0.072
243,0.19,0.054,0.013,0.072
244,0.19,0.054,0.013,0.072
245,0.19,0.054,0.013,0.072
246,0.19,0.054,0.013,0.072
247,0.2,0.072,0.017,0.107
248,0.19,0.054,0.013,0.072
249,0.2,0.072,0.017,0.107
250,0.19,0.054,0.013,0.072
251,0.19,0.054,0.013,0.072
252,0.19,0.054,0.013,0.072
253,0.2,0.072,0.017,0.107
254,0.2,0.072,0.017,0.107
255,0.19,0.054,0.013,0.072
256,0.2,0.072,0.017,0.107
257,0.19,0.054,0.013,0.072
258,0.2,0.072,0.017,0.107
259,0.2,0.072,0.017,0.107
260,0.19,0.054,0.013,0.072
261,0.2,0.072,0.017,0.107
262,0.2,0.072,0.017,0.107
263,0.2,0.072,0.017,0.107
264,0.2,0.072,0.017,0.107
265,0.2,0.072,0.017,0.107
266,0.2,0.072,0.017,0.107
267,0.2,0.072,0.017,0.107
268,0.2,0.072,0.017,0.107
269,0.19,0.054,0.013,0.072
270,0.2,0.072,0.017,0.107
271,0.2,0.072,0.017,0.107
272,0.19,0.054,0.013,0.072
273,0.19,0.054,0.013,0.072
274,0.2,0.072,0.017,0.107
275,0.2,0.072,0.017,0.107
276,0.19,0.054,0.013,0.072
277,0.19,0.054,0.013,0.072
278,0.18,0.04,0.009,0.047
279,0.18,0.04,0.009,0.047
280,0.18,0.04,0.009,0.047
281,0.18,0.04,0.009,0.047
282,0.19,0.054,0.013,0.072
283,0.17,0.029,0.007,0.03
284,0.18,0.04,0.009,0.047
285,0.19,0.054,0.013,0.072
286,0.18,0.04,0.009,0.047
287,0.18,0.04,0.009,0.047
288,0.18,0.04,0.009,0.047
289,0.18,0.04,0.009,0.047
290,0.19,0.054,0.013,0.072
291,0.18,0.04,0.009,0.047
292,0.18,0.04,0.009,0.047
293,0.18,0.04,0.009,0.047
294,0.17,0.029,0.007,0.03
295,0.18,0.04,0.009,0.047
296,0.18,0.04,0.009,0.047
297,0.18,0.04,0.009,0.047
298,0.18,0.04,0.009,0.047
299,0.17,0.029,0.007,0.03
300,0.18,0.04,0.009,0.047
301,0.19,0.054,0.013,0.072
302,0.18,0.04,0.009,0.047
303,0.18,0.04,0.009,0.047
304,0.18,0.04,0.009,0.047
305,0.18,0.04,0.009,0.047
306,0.18,0.04,0.009,0.047
307,0.18,0.04,0.009,0.047
308,0.18,0.04,0.009,0.047
309,0.18,0.04,0.009,0.047
310,0.18,0.04,0.009,0.047
311,0.18,0.04,0.009,0.047
312,0.17,0.029,0.007,0.03
313,0.18,0.04,0.009,0.047
314,0.17,0.029,0.007,0.03
315,0.17,0.029,0.007,0.03
316,0.18,0.04,0.009,0.047
317,0.17,0.029,0.007,0.03
318,0.18,0.04,0.009,0.047
319,0.18,0.04,0.009,0.047
320,0.18,0.04,0.009,0.047
321,0.18,0.04,0.009,0.047
322,0.17,0.029,0.007,0.03
323,0.16,0.021,0.005,0.019
324,0.17,0.029,0.007,0.03
325,0.18,0.04,0.009,0.047
326,0.17,0.029,0.007,0.03
327,0.19,0.054,0.013,0.072
328,0.17,0.029,0.007,0.03
329,0.17,0.029,0.007,0.03
330,0.17,0.029,0.007,0.03
331,0.17,0.029,0.007,0.03
332,0.18,0.04,0.009,0.047
333,0.18,0.04,0.009,0.047
334,0.17,0.029,0.007,0.03
335,0.18,0.04,0.009,0.047
336,0.18,0.04,0.009,0.047
337,0.18,0.04,0.009,0.047
338,0.17,0.029,0.007,0.03
339,0.17,0.029,0.007,0.03
340,0.17,0.029,0.007,0.03
341,0.17,0.029,0.007,0.03
342,0.17,0.029,0.007,0.03
343,0.17,0.029,0.007,0.03
344,0.18,0.04,0.009,0.047
345,0.16,0.021,0.005,0.019
346,0.17,0.029,0.007,0.03
347,0.17,0.029,0.007,0.03
348,0.17,0.029,0.007,0.03
349,0.17,0.029,0.007,0.03
350,0.18,0.04,0.009,0.047
351,0.18,0.04,0.009,0.047
352,0.18,0.04,0.009,0.047
353,0.17,0.029,0.007,0.03
354,0.18,0.04,0.009,0.047
355,0.17,0.029,0.007,0.03
356,0.17,0.029,0.007,0.03
357,0.17,0.029,0.007,0.03
358,0.18,0.04,0.009,0.047
359,0.18,0.04,0.009,0.047
360,0.17,0.029,0.007,0.03
361,0.18,0.04,0.009,0.047
362,0.18,0.04,0.009,0.047
363,0.17,0.029,0.007,0.03
364,0.17,0.029,0.007,0.03
365,0.18,0.04,0.009,0.047
366,0.18,0.04,0.009,0.047
367,0.17,0.029,0.007,0.03
368,0.17,0.029,0.007,0.03
369,0.18,0.04,0.009,0.047
370,0.17,0.029,0.007,0.03
371,0.17,0.029,0.007,0.03
372,0.17,0.029,0.007,0.03
373,0.17,0.029,0.007,0.03
374,0.17,0.029,0.007,0.03
375,0.16,0.021,0.005,0.019
376,0.17,0.029,0.007,0.03
377,0.17,0.029,0.007,0.03
378,0.16,0.021,0.005,0.019
379,0.15,0.015,0.003,0.012
380,0.16,0.021,0.005,0.019
381,0.16,0.021,0.005,0.019
382,0.16,0.021,0.005,0.019
383,0.16,0.021,0.005,0.019
384,0.15,0.015,0.003,0.012
385,0.16,0.021,0.005,0.019
386,0.16,0.021,0.005,0.019
387,0.15,0.015,0.003,0.012
388,0.16,0.021,0.005,0.019
389,0.16,0.021,0.005,0.019
390,0.15,0.015,0.003,0.012
391,0.15,0.015,0.003,0.012
392,0.16,0.021,0.005,0.019
393,0.16,0.021,0.005,0.019
394,0.16,0.021,0.005,0.019
395,0.16,0.021,0.005,0.019
396,0.16,0.021,0.005,0.019
397,0.16,0.021,0.005,0.019
398,0.15,0.015,0.003,0.012
399,0.16,0.021,0.005,0.019
400,0.15,0.015,0.003,0.012
401,0.15,0.015,0.003,0.012
402,0.16,0.021,0.005,0.019
403,0.15,0.015,0.003,0.012
404,0.15,0.015,0.003,0.012
405,0.15,0.015,0.003,0.012
406,0.15,0.015,0.003,0.012
407,0.16,0.021,0.005,0.019
408,0.16,0.021,0.005,0.019
409,0.15,0.015,0.003,0.012
410,0.15,0.015,0.003,0.012
411,0.15,0.015,0.003,0.012
412,0.15,0.015,0.003,0.012
413,0.15,0.015,0.003,0.012
414,0.15,0.015,0.003,0.012
415,0.15,0.015,0.003,0.012
416,0.15,0.015,0.003,0.012
417,0.14,0.01,0.002,0.007
418,0.15,0.015,0.003,0.012
419,0.16,0.021,0.005,0.019
420,0.15,0.015,0.003,0.012
421,0.14,0.01,0.002,0.007
422,0.15,0.015,0.003,0.012
423,0.15,0.015,0.003,0.012
424,0.16,0.021,0.005,0.019
425,0.15,0.015,0.003,0.012
426,0.15,0.015,0.003,0.012
427,0.15,0.015,0.003,0.012
428,0.15,0.015,0.003,0.012
429,0.14,0.01,0.002,0.007
430,0.15,0.015,0.003,0.012
431,0.15,0.015,0.003,0.012
432,0.15,0.015,0.003,0.012
433,0.15,0.015,0.003,0.012
434,0.15,0.015,0.003,0.012
435,0.16,0.021,0.005,0.019
436,0.15,0.015,0.003,0.012
437,0.15,0.015,0.003,0.012
438,0.15,0.015,0.003,0.012
439,0.15,0.015,0.003,0.012
440,0.15,0.015,0.003,0.012
441,0.15,0.015,0.003,0.012
442,0.15,0.015,0.003,0.012
443,0.16,0.021,0.005,0.019
444,0.16,0.021,0.005,0.019
445,0.15,0.015,0.003,0.012
446,0.15,0.015,0.003,0.012
447,0.15,0.015,0.003,0.012
448,0.14,0.01,0.002,0.007
449,0.16,0.021,0.005,0.019
450,0.15,0.015,0.003,0.012
451,0.15,0.015,0.003,0.012
452,0.15,0.015,0.003,0.012
453,0.15,0.015,0.003,0.012
454,0.15,0.015,0.003,0.012
455,0.15,0.015,0.003,0.012
