,volt,lpg,co,ch4
108,0.16,0.014,0.003,0.011
109,0.16,0.014,0.003,0.011
110,0.16,0.014,0.003,0.011
111,0.16,0.014,0.003,0.011
112,0.16,0.014,0.003,0.011
113,0.16,0.014,0.003,0.011
114,0.17,0.019,0.004,0.017
115,0.16,0.014,0.003,0.011
116,0.16,0.014,0.003,0.011
117,0.17,0.019,0.004,0.017
118,0.16,0.014,0.003,0.011
119,0.16,0.014,0.003,0.011
120,0.16,0.014,0.003,0.011
121,0.15,0.01,0.002,0.006
122,0.16,0.014,0.003,0.011
123,0.16,0.014,0.003,0.011
124,0.16,0.014,0.003,0.011
125,0.15,0.01,0.002,0.006
126,0.16,0.014,0.003,0.011
127,0.16,0.014,0.003,0.011
128,0.16,0.014,0.003,0.011
129,0.16,0.014,0.003,0.011
130,0.16,0.014,0.003,0.011
131,0.16,0.014,0.003,0.011
132,0.16,0.014,0.003,0.011
133,0.16,0.014,0.003,0.011
134,0.16,0.014,0.003,0.011
135,0.15,0.01,0.002,0.006
136,0.16,0.014,0.003,0.011
137,0.15,0.01,0.002,0.006
138,0.16,0.014,0.003,0.011
139,0.16,0.014,0.003,0.011
140,0.16,0.014,0.003,0.011
141,0.17,0.019,0.004,0.017
142,0.17,0.019,0.004,0.017
143,0.15,0.01,0.002,0.006
144,0.16,0.014,0.003,0.011
145,0.16,0.014,0.003,0.011
146,0.15,0.01,0.002,0.006
147,0.16,0.014,0.003,0.011
148,0.16,0.014,0.003,0.011
149,0.16,0.014,0.003,0.011
150,0.16,0.014,0.003,0.011
151,0.16,0.014,0.003,0.011
152,0.16,0.014,0.003,0.011
153,0.16,0.014,0.003,0.011
154,0.16,0.014,0.003,0.011
155,0.16,0.014,0.003,0.011
156,0.16,0.014,0.003,0.011
157,0.16,0.014,0.003,0.011
158,0.16,0.014,0.003,0.011
159,0.16,0.014,0.003,0.011
160,0.16,0.014,0.003,0.011
161,0.16,0.014,0.003,0.011
162,0.16,0.014,0.003,0.011
163,0.16,0.014,0.003,0.011
164,0.16,0.014,0.003,0.011
165,0.16,0.014,0.003,0.011
166,0.16,0.014,0.003,0.011
167,0.16,0.014,0.003,0.011
168,0.16,0.014,0.003,0.011
169,0.15,0.01,0.002,0.006
170,0.16,0.014,0.003,0.011
171,0.16,0.014,0.003,0.011
172,0.16,0.014,0.003,0.011
173,0.16,0.014,0.003,0.011
174,0.16,0.014,0.003,0.011
175,0.16,0.014,0.003,0.011
176,0.16,0.014,0.003,0.011
177,0.16,0.014,0.003,0.011
178,0.16,0.014,0.003,0.011
179,0.16,0.014,0.003,0.011
180,0.15,0.01,0.002,0.006
181,0.16,0.014,0.003,0.011
182,0.16,0.014,0.003,0.011
183,0.15,0.01,0.002,0.006
184,0.16,0.014,0.003,0.011
185,0.16,0.014,0.003,0.011
186,0.16,0.014,0.003,0.011
187,0.17,0.019,0.004,0.017
188,0.16,0.014,0.003,0.011
189,0.16,0.014,0.003,0.011
190,0.16,0.014,0.003,0.011
191,0.17,0.019,0.004,0.017
192,0.17,0.019,0.004,0.017
193,0.17,0.019,0.004,0.017
194,0.17,0.019,0.004,0.017
195,0.17,0.019,0.004,0.017
196,0.18,0.026,0.006,0.026
197,0.18,0.026,0.006,0.026
198,0.19,0.035,0.008,0.04
199,0.18,0.026,0.006,0.026
200,0.18,0.026,0.006,0.026
201,0.19,0.035,0.008,0.04
202,0.19,0.035,0.008,0.04
203,0.2,0.047,0.011,0.06
204,0.21,0.062,0.014,0.088
205,0.21,0.062,0.014,0.088
206,0.21,0.062,0.014,0.088
207,0.2,0.047,0.011,0.06
208,0.21,0.062,0.014,0.088
209,0.2,0.047,0.011,0.06
210,0.2,0.047,0.011,0.06
211,0.2,0.047,0.011,0.06
212,0.2,0.047,0.011,0.06
213,0.2,0.047,0.011,0.06
214,0.2,0.047,0.011,0.06
215,0.2,0.047,0.011,0.06
216,0.2,0.047,0.011,0.06
217,0.2,0.047,0.011,0.06
218,0.2,0.047,0.011,0.06
219,0.2,0.047,0.011,0.06
220,0.2,0.047,0.011,0.06
221,0.21,0.062,0.014,0.088
222,0.2,0.047,0.011,0.06
223,0.21,0.062,0.014,0.088
224,0.21,0.062,0.014,0.088
225,0.21,0.062,0.014,0.088
226,0.21,0.062,0.014,0.088
227,0.21,0.062,0.014,0.088
228,0.21,0.062,0.014,0.088
229,0.21,0.062,0.014,0.088
230,0.21,0.062,0.014,0.088
231,0.21,0.062,0.014,0.088
232,0.21,0.062,0.014,0.088
233,0.21,0.062,0.014,0.088
234,0.21,0.062,0.014,0.088
235,0.2,0.047,0.011,0.06
236,0.21,0.062,0.014,0.088
237,0.21,0.062,0.014,0.088
238,0.21,0.062,0.014,0.088
239,0.21,0.062,0.014,0.088
240,0.2,0.047,0.011,0.06
241,0.21,0.062,0.014,0.088
242,0.21,0.062,0.014,0.088
243,0.2,0.047,0.011,0.06
244,0.2,0.047,0.011,0.06
245,0.2,0.047,0.011,0.06
246,0.21,0.062,0.014,0.088
247,0.2,0.047,0.011,0.06
248,0.2,0.047,0.011,0.06
249,0.21,0.062,0.014,0.088
250,0.21,0.062,0.014,0.088
251,0.21,0.062,0.014,0.088
252,0.2,0.047,0.011,0.06
253,0.2,0.047,0.011,0.06
254,0.21,0.062,0.014,0.088
255,0.21,0.062,0.014,0.088
256,0.21,0.062,0.014,0.088
257,0.21,0.062,0.014,0.088
258,0.21,0.062,0.014,0.088
259,0.21,0.062,0.014,0.088
260,0.2,0.047,0.011,0.06
261,0.21,0.062,0.014,0.088
262,0.22,0.08,0.019,0.126
263,0.21,0.062,0.014,0.088
264,0.21,0.062,0.014,0.088
265,0.21,0.062,0.014,0.088
266,0.21,0.062,0.014,0.088
267,0.21,0.062,0.014,0.088
268,0.21,0.062,0.014,0.088
269,0.21,0.062,0.014,0.088
270,0.22,0.08,0.019,0.126
271,0.22,0.08,0.019,0.126
272,0.22,0.08,0.019,0.126
273,0.21,0.062,0.014,0.088
274,0.21,0.062,0.014,0.088
275,0.21,0.062,0.014,0.088
276,0.22,0.08,0.019,0.126
277,0.22,0.08,0.019,0.126
278,0.22,0.08,0.019,0.126
279,0.22,0.08,0.019,0.126
280,0.22,0.08,0.019,0.126
281,0.22,0.08,0.019,0.126
282,0.21,0.062,0.014,0.088
283,0.22,0.08,0.019,0.126
284,0.22,0.08,0.019,0.126
285,0.22,0.08,0.019,0.126
286,0.22,0.08,0.019,0.126
287,0.22,0.08,0.019,0.126
288,0.22,0.08,0.019,0.126
289,0.22,0.08,0.019,0.126
290,0.23,0.103,0.024,0.178
291,0.22,0.08,0.019,0.126
292,0.22,0.08,0.019,0.126
293,0.22,0.08,0.019,0.126
294,0.22,0.08,0.019,0.126
295,0.22,0.08,0.019,0.126
296,0.22,0.08,0.019,0.126
297,0.21,0.062,0.014,0.088
298,0.22,0.08,0.019,0.126
299,0.22,0.08,0.019,0.126
300,0.22,0.08,0.019,0.126
301,0.22,0.08,0.019,0.126
302,0.22,0.08,0.019,0.126
303,0.21,0.062,0.014,0.088
304,0.22,0.08,0.019,0.126
305,0.22,0.08,0.019,0.126
306,0.2,0.047,0.011,0.06
307,0.21,0.062,0.014,0.088
308,0.21,0.062,0.014,0.088
309,0.21,0.062,0.014,0.088
310,0.22,0.08,0.019,0.126
311,0.21,0.062,0.014,0.088
312,0.22,0.08,0.019,0.126
313,0.22,0.08,0.019,0.126
314,0.21,0.062,0.014,0.088
315,0.22,0.08,0.019,0.126
316,0.22,0.08,0.019,0.126
317,0.22,0.08,0.019,0.126
318,0.21,0.062,0.014,0.088
319,0.21,0.062,0.014,0.088
320,0.22,0.08,0.019,0.126
321,0.21,0.062,0.014,0.088
322,0.22,0.08,0.019,0.126
323,0.22,0.08,0.019,0.126
324,0.22,0.08,0.019,0.126
325,0.22,0.08,0.019,0.126
326,0.21,0.062,0.014,0.088
327,0.21,0.062,0.014,0.088
328,0.21,0.062,0.014,0.088
329,0.21,0.062,0.014,0.088
330,0.21,0.062,0.014,0.088
331,0.21,0.062,0.014,0.088
332,0.21,0.062,0.014,0.088
333,0.21,0.062,0.014,0.088
334,0.21,0.062,0.014,0.088
335,0.22,0.08,0.019,0.126
336,0.22,0.08,0.019,0.126
337,0.22,0.08,0.019,0.126
338,0.22,0.08,0.019,0.126
339,0.23,0.103,0.024,0.178
340,0.23,0.103,0.024,0.178
341,0.23,0.103,0.024,0.178
342,0.22,0.08,0.019,0.126
343,0.22,0.08,0.019,0.126
344,0.22,0.08,0.019,0.126
345,0.22,0.08,0.019,0.126
346,0.22,0.08,0.019,0.126
347,0.23,0.103,0.024,0.178
348,0.22,0.08,0.019,0.126
349,0.22,0.08,0.019,0.126
350,0.22,0.08,0.019,0.126
351,0.22,0.08,0.019,0.126
352,0.23,0.103,0.024,0.178
353,0.22,0.08,0.019,0.126
354,0.22,0.08,0.019,0.126
355,0.22,0.08,0.019,0.126
356,0.23,0.103,0.024,0.178
357,0.23,0.103,0.024,0.178
358,0.22,0.08,0.019,0.126
359,0.23,0.103,0.024,0.178
360,0.23,0.103,0.024,0.178
361,0.22,0.08,0.019,0.126
362,0.22,0.08,0.019,0.126
363,0.23,0.103,0.024,0.178
364,0.23,0.103,0.024,0.178
365,0.22,0.08,0.019,0.126
366,0.23,0.103,0.024,0.178
367,0.23,0.103,0.024,0.178
368,0.23,0.103,0.024,0.178
369,0.23,0.103,0.024,0.178
370,0.23,0.103,0.024,0.178
371,0.24,0.131,0.031,0.249
372,0.23,0.103,0.024,0.178
373,0.24,0.131,0.031,0.249
374,0.24,0.131,0.031,0.249
375,0.24,0.131,0.031,0.249
376,0.24,0.131,0.031,0.249
377,0.24,0.131,0.031,0.249
378,0.24,0.131,0.031,0.249
379,0.24,0.131,0.031,0.249
380,0.24,0.131,0.031,0.249
381,0.24,0.131,0.031,0.249
382,0.24,0.131,0.031,0.249
383,0.24,0.131,0.031,0.249
384,0.24,0.131,0.031,0.249
385,0.25,0.165,0.039,0.343
386,0.25,0.165,0.039,0.343
387,0.24,0.131,0.031,0.249
388,0.25,0.165,0.039,0.343
389,0.24,0.131,0.031,0.249
390,0.25,0.165,0.039,0.343
391,0.24,0.131,0.031,0.249
392,0.24,0.131,0.031,0.249
393,0.24,0.131,0.031,0.249
394,0.25,0.165,0.039,0.343
395,0.24,0.131,0.031,0.249
396,0.24,0.131,0.031,0.249
397,0.23,0.103,0.024,0.178
398,0.23,0.103,0.024,0.178
399,0.23,0.103,0.024,0.178
400,0.23,0.103,0.024,0.178
401,0.23,0.103,0.024,0.178
402,0.23,0.103,0.024,0.178
403,0.23,0.103,0.024,0.178
404,0.24,0.131,0.031,0.249
405,0.24,0.131,0.031,0.249
406,0.25,0.165,0.039,0.343
407,0.23,0.103,0.024,0.178
408,0.24,0.131,0.031,0.249
409,0.23,0.103,0.024,0.178
410,0.24,0.131,0.031,0.249
411,0.24,0.131,0.031,0.249
412,0.24,0.131,0.031,0.249
413,0.24,0.131,0.031,0.249
414,0.25,0.165,0.039,0.343
415,0.25,0.165,0.039,0.343
416,0.25,0.165,0.039,0.343
417,0.25,0.165,0.039,0.343
418,0.24,0.131,0.031,0.249
419,0.25,0.165,0.039,0.343
420,0.24,0.131,0.031,0.249
421,0.25,0.165,0.039,0.343
422,0.25,0.165,0.039,0.343
423,0.25,0.165,0.039,0.343
424,0.25,0.165,0.039,0.343
425,0.24,0.131,0.031,0.249
426,0.24,0.131,0.031,0.249
427,0.24,0.131,0.031,0.249
428,0.25,0.165,0.039,0.343
429,0.25,0.165,0.039,0.343
430,0.25,0.165,0.039,0.343
431,0.24,0.131,0.031,0.249
432,0.25,0.165,0.039,0.343
433,0.24,0.131,0.031,0.249
434,0.24,0.131,0.031,0.249
435,0.24,0.131,0.031,0.249
436,0.24,0.131,0.031,0.249
437,0.25,0.165,0.039,0.343
438,0.24,0.131,0.031,0.249
439,0.24,0.131,0.031,0.249
440,0.25,0.165,0.039,0.343
441,0.24,0.131,0.031,0.249
442,0.24,0.131,0.031,0.249
443,0.25,0.165,0.039,0.343
444,0.25,0.165,0.039,0.343
445,0.24,0.131,0.031,0.249
446,0.24,0.131,0.031,0.249
447,0.24,0.131,0.031,0.249
448,0.24,0.131,0.031,0.249
449,0.24,0.131,0.031,0.249
450,0.24,0.131,0.031,0.249
451,0.24,0.131,0.031,0.249
452,0.24,0.131,0.031,0.249
453,0.24,0.131,0.031,0.249
454,0.25,0.165,0.039,0.343
455,0.25,0.165,0.039,0.343
456,0.25,0.165,0.039,0.343
457,0.24,0.131,0.031,0.249
458,0.24,0.131,0.031,0.249
459,0.24,0.131,0.031,0.249
460,0.24,0.131,0.031,0.249
461,0.25,0.165,0.039,0.343
462,0.24,0.131,0.031,0.249
463,0.24,0.131,0.031,0.249
464,0.24,0.131,0.031,0.249
465,0.24,0.131,0.031,0.249
466,0.24,0.131,0.031,0.249
467,0.25,0.165,0.039,0.343
468,0.25,0.165,0.039,0.343
469,0.25,0.165,0.039,0.343
470,0.24,0.131,0.031,0.249
471,0.24,0.131,0.031,0.249
472,0.24,0.131,0.031,0.249
473,0.24,0.131,0.031,0.249
474,0.25,0.165,0.039,0.343
475,0.24,0.131,0.031,0.249
476,0.24,0.131,0.031,0.249
477,0.24,0.131,0.031,0.249
478,0.24,0.131,0.031,0.249
479,0.23,0.103,0.024,0.178
480,0.23,0.103,0.024,0.178
481,0.22,0.08,0.019,0.126
482,0.22,0.08,0.019,0.126
483,0.21,0.062,0.014,0.088
484,0.21,0.062,0.014,0.088
485,0.21,0.062,0.014,0.088
486,0.21,0.062,0.014,0.088
487,0.22,0.08,0.019,0.126
488,0.21,0.062,0.014,0.088
489,0.21,0.062,0.014,0.088
490,0.2,0.047,0.011,0.06
491,0.19,0.035,0.008,0.04
492,0.2,0.047,0.011,0.06
493,0.2,0.047,0.011,0.06
494,0.2,0.047,0.011,0.06
495,0.2,0.047,0.011,0.06
496,0.2,0.047,0.011,0.06
497,0.19,0.035,0.008,0.04
498,0.2,0.047,0.011,0.06
499,0.19,0.035,0.008,0.04
500,0.18,0.026,0.006,0.026
501,0.18,0.026,0.006,0.026
502,0.19,0.035,0.008,0.04
503,0.18,0.026,0.006,0.026
504,0.18,0.026,0.006,0.026
505,0.19,0.035,0.008,0.04
506,0.18,0.026,0.006,0.026
507,0.18,0.026,0.006,0.026
508,0.17,0.019,0.004,0.017
509,0.19,0.035,0.008,0.04
510,0.18,0.026,0.006,0.026
511,0.18,0.026,0.006,0.026
512,0.17,0.019,0.004,0.017
513,0.17,0.019,0.004,0.017
514,0.18,0.026,0.006,0.026
515,0.18,0.026,0.006,0.026
516,0.17,0.019,0.004,0.017
517,0.18,0.026,0.006,0.026
518,0.17,0.019,0.004,0.017
519,0.17,0.019,0.004,0.017
520,0.17,0.019,0.004,0.017
521,0.17,0.019,0.004,0.017
522,0.17,0.019,0.004,0.017
523,0.17,0.019,0.004,0.017
